url,title,subtitle,ISO_datetime
https://noticias.uol.com.br/cotidiano/ultimas-noticias/2025/06/26/quais-sao-os-numeros-que-mais-saem-na-quina-de-sao-joao-veja-estatisticas.htm,Quais são os números que mais saem na Quina de São João? Veja estatísticas,,2025-06-26T18:40:56.000Z
https://noticias.uol.com.br/ultimas-noticias/afp/2025/06/26/emissora-britanica-bbc-lanca-servico-pago-nos-eua-para-financiar-o-jornalismo.htm,Emissora britânica BBC lança serviço pago nos EUA para 'financiar o jornalismo',,2025-06-26T18:36:21.000Z
https://noticias.uol.com.br/ultimas-noticias/afp/2025/06/26/suprema-corte-dos-eua-autoriza-corte-de-fundos-de-ong-de-planejamento-familiar.htm,Suprema Corte dos EUA autoriza corte de fundos de ONG de planejamento familiar,,2025-06-26T18:36:21.000Z
https://noticias.uol.com.br/ultimas-noticias/agencia-brasil/2025/06/26/embaixador-do-ira-diz-que-brics-pode-melhorar-ordem-mundial.htm,Embaixador do Irã diz que Brics pode melhorar ordem mundial,,2025-06-26T18:31:04.000Z
https://noticias.uol.com.br/ultimas-noticias/deutschewelle/2025/06/26/economia-dos-eua-se-contrai-no-1-trimestre-apos-tarifas-de-trump.htm,Economia dos EUA se contrai no 1º trimestre após tarifas de Trump,,2025-06-26T18:26:09.000Z
https://noticias.uol.com.br/ultimas-noticias/reuters/2025/06/26/netanyahu-diz-que-vitoria-sobre-ira-abre-janelas-para-paz.htm,Netanyahu vê expansão das negociações de paz após guerra com Irã,,2025-06-26T18:21:17.000Z
https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2025/06/26/cid-nega-uso-da-conta-gabriela-e-acusa-defesa-de-bolsonaro-de-tentar-obter-dados-de-delacao.htm,Cid nega uso da conta 'Gabriela' e acusa defesa de Bolsonaro de tentar obter dados de delação,,2025-06-26T18:18:08.000Z
https://noticias.uol.com.br/ultimas-noticias/afp/2025/06/26/casa-branca-sugere-que-declaracoes-do-lider-iraniano-buscam-salvar-as-aparencias.htm,Casa Branca sugere que declarações do líder iraniano buscam 'salvar as aparências',,2025-06-26T18:16:22.000Z
https://noticias.uol.com.br/ultimas-noticias/afp/2025/06/26/casa-branca-diz-que-prazo-de-julho-para-tarifas-mais-altas-pode-ser-prorrogado.htm,Casa Branca diz que prazo de julho para tarifas mais altas pode ser prorrogado,,2025-06-26T18:16:22.000Z
https://noticias.uol.com.br/internacional/ultimas-noticias/2025/06/26/trump-ira-nao-retirou-material.htm,Trump diz que Irã não retirou material nuclear antes de ataque,,2025-06-26T18:04:53.000Z
https://noticias.uol.com.br/politica/ultimas-noticias/2025/06/26/mauro-cid-jair-bolsonaro-advogado-pressao-delacao-processo-stf.htm,Jurista: Revelação de Cid sobre cerco à família pode atingir Bolsonaro,,2025-06-26T18:03:05.000Z
https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2025/06/26/veja-quais-os-senadores-votaram-a-favor-e-contra-o-aumento-do-numero-de-deputados-federais.htm,Veja quais os senadores votaram a favor e contra o aumento do número de deputados federais,,2025-06-26T18:02:07.000Z
https://noticias.uol.com.br/ultimas-noticias/afp/2025/06/26/equador-anuncia-captura-em-abu-dabi-de-lider-de-guerrilha-responsavel-por-massacre.htm,Equador anuncia captura em Abu Dabi de líder de guerrilha responsável por massacre,,2025-06-26T18:01:21.000Z
https://noticias.uol.com.br/ultimas-noticias/reuters/2025/06/26/unidade-danificada-da-refinaria-de-south-pars-no-ira-volta-a-operar-diz-nour-news.htm,"Unidade danificada da refinaria de South Pars, no Irã, volta a operar, diz Nour News",,2025-06-26T18:01:13.000Z
https://noticias.uol.com.br/cotidiano/ultimas-noticias/2025/06/26/ranking-distritos-mapa-da-desigualdade-sao-paulo.htm,Moema é distrito com maior qualidade de vida em SP; Brasilândia tem a menor,,2025-06-26T18:00:27.000Z
